Type,Item Code,Sales Description,Print as single line (sales),Print as single line (purchasing),Matrix Parent,Barcode,Serial Number,Item is active?,Item is Sold,Item is Purchased,Is Matrix,Commodity code,Amounts as percentage,Unit Price,Sales Units,Foreign Price 1,Foreign Price 1,Foreign Price 2,Foreign Price 2,Pays Commission,Unit Cost,Purchase Units,Foreign Cost 1,Foreign Cost 1,Foreign Cost 2,Foreign Cost 2,On Hand,On Sales Orders (Allocated),Free Stock,Average Cost,On Sales Orders (Not Allocated),Shortfall,On Purchase Orders,Stock Units,1 Purchase Unit =,1 Sales Unit =,Location,Last Stock Take,Units counted,Supplier Part number/Code,Supplier Description,Use on Purchase Documents,Default Order Type,Re-order level,Minimum Order Value,Minimum Order Quantity,Average Lead Time,Category 1,Category 2,Category 3,Category 4,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Item Class,Image 1,Image 2,Image 3,Image 4,Item is Drop Shipped,Pack Separately,Weigh Before Shipping,Number of units per box,Shipping Instructions,Dimension Units,Height,Width,Length,Weight Units,Weight,Volume Units,Volume,Dimension Units,Height,Width,Length,Weight Units,Weight,Volume Units,Volume,Revenue/Income,Asset,Expense,Available in Portal Cart,Cart Mapping,Price Impact
Stock Item,06018,"Evil Twin, Low Life (24 x 355ml)",,,,,,Y,Y,Y,N,,,78.18,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,06019,"Evil Twin, Lil' B (24 x 355ml)",,,,,,Y,Y,Y,N,,,133.13,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,06020,"Evil Twin, Imperial Biscotti Break (24 x 355ml)",,,,,,Y,Y,Y,N,,,196.62,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,06021,"Evil Twin, Ron & The Best Ryan (24 x 355ml)",,,,,,Y,Y,Y,N,,,139.50,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,21002,"Boneyard, Red Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,77.00,Case(s),0.00,None,0.00,None,Y,59.00,Case(s),0.00,None,0.00,None,0,0,0,59,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10045,"Red Duck, Geist (24 x 330ml)",,,,,,Y,Y,Y,N,,,73.80,Case(s),0.00,None,0.00,None,Y,55.80,Each,0.00,None,0.00,None,0,0,0,55.7999992370606,0,1,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10046,"Red Duck, Rufus (24 x 330ml)",,,,,,Y,Y,Y,N,,,121.00,Case(s),0.00,None,0.00,None,Y,103.00,Each,0.00,None,0.00,None,0,0,0,103,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10047,"Red Duck, Black Sea (24 x 330ml)",,,,,,Y,Y,Y,N,,,109.80,Case(s),0.00,None,0.00,None,Y,91.80,Each,0.00,None,0.00,None,0,0,0,91.8,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09531,"Moylan's, KEG Harvest IPA (30L keg)",,,,,,Y,Y,Y,N,,,291.54,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09532,"Moylan's, KEG Going Going Gone Saison (30L keg)",,,,,,Y,Y,Y,N,,,250.67,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09533,"Moylan's, KEG Nor Cal IPA (30L keg)",,,,,,Y,Y,Y,N,,,293.57,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09534,"Moylan's, KEG Pomegranate Wheat (30L keg)",,,,,,Y,Y,Y,N,,,262.91,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09535,"Moylan's, KEG Our Dark Secret (30L keg)",,,,,,Y,Y,Y,N,,,424.13,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,09536,"Moylan's, KEG Moylander Double IPA (30L keg)",,,,,,Y,Y,Y,N,,,370.46,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,35,35,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,990001,"WWS - Baird, Rising Sun Pale Ale (24 x 360ml)",,,,,,N,Y,Y,N,,,101.77,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,136,0,136,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,990002,"WWS - Baird, Single Take Session Ale (24 x 360ml)",,,,,,N,Y,Y,N,,,101.24,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,-40,0,-40,0,0,40,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,990003,"WWS - Baird, Suruga Bay Imperial IPA (24 x 360ml)",,,,,,N,Y,Y,N,,,117.98,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,-64,0,-64,0,0,64,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10048,"Red Duck, Half Wit (24 x 330ml)",,,,,,Y,Y,Y,N,,,73.80,Case(s),0.00,None,0.00,None,Y,55.80,Each,0.00,None,0.00,None,0,0,0,55.8000018780048,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10049,"Red Duck, 1851  golden ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,72.59,Case(s),0.00,None,0.00,None,Y,54.90,Each,0.00,None,0.00,None,83,0,83,54.8846703852734,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,24,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10521,"Red Duck, KEG 1851 golden ale  (30L ecokeg)",,,,,,Y,Y,Y,N,,,265.20,Keg(s),0.00,None,0.00,None,Y,188.00,Each,0.00,None,0.00,None,0,0,0,205.2,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,16503,"Edge, 50L KEG Cool Hops (50L keg)",,,,,,Y,Y,Y,N,,,259.72,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,202.26870923913,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,1,,cm,52,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01038,"Amager, Hr Frederiksen Nieeport (12 x 500ml)",,,,,,Y,Y,Y,N,,,198.59,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,5,0,5,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01039,"Amager, The Great Big Kentucky Sausage Fest (12 x 500ml)",,,,,,Y,Y,Y,N,,,122.64,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01040,"Amager, Gnadige Frau (12 x 500ml)",,,,,,Y,Y,Y,N,,,164.60,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01041,"Amager, Arctic Sunstone (12 x 500ml)",,,,,,Y,Y,Y,N,,,102.25,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,2,0,2,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01505,"Amager, KEG Hr Frederiksen (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,444.56,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01506,"Amager, KEG Sloth (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,334.24,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01507,"Amager, KEG Envy (30 Litre keykeg)",,,,,,Y,Y,Y,N,,,354.95,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,45,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,01042,"Amager, Xiquic (12 x 500ml)",,,,,,Y,Y,Y,N,,,151.82,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,1,0,1,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24001,"Mikkeller, Amass IPA (6 x 750ml)",,,,,,Y,Y,Y,N,,,91.05,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24002,"Mikkeller, Hop Burn High IIPA (24 x 330ml)",,,,,,Y,Y,Y,N,,,168.33,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24003,"Mikkeller, Cream Ale (24 x 330ml)",,,,,,Y,Y,Y,N,,,121.64,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24004,"Mikkeller / Amager, Hr Frederiksen Veasel Brunch (12 x 500ml)",,,,,,Y,Y,Y,N,,,162.62,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24005,"Mikkeller, Mad3 '92 Dream Team (24 x 330ml)",,,,,,Y,Y,Y,N,,,131.36,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24006,"Mikkeller, Mad3 Folks Beer (24 x 330ml)",,,,,,Y,Y,Y,N,,,131.36,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24007,"Mikkeller, Amarillo - Single Hop IPA (24 x 330ml)",,,,,,Y,Y,Y,N,,,131.01,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24008,"Mikkeller, Spontanmandarin (12 x 375ml)",,,,,,Y,Y,Y,N,,,155.14,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24009,"Mikkeller, U Alright (24 x 330ml)",,,,,,Y,Y,Y,N,,,117.08,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24010,"Mikkeller, Arh Hvad!? (24 x 330ml)",,,,,,Y,Y,Y,N,,,132.52,Case(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24501,"Mikkeller / Amager, KEG Hr Frederiksen Weasel Brunch (30L Keg)",,,,,,Y,Y,Y,N,,,529.29,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24502,"Mikkeller, KEG Summit IPA (30L Keg)",,,,,,Y,Y,Y,N,,,395.38,Keg(s),0.00,None,0.00,None,Y,0.00,Keg(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24503,"Mikkeller, KEG Black Imperial Stout (30L Keg)",,,,,,Y,Y,Y,N,,,686.42,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24504,"Mikkeller, KEG Drink'in in The Sun (30L Keg)",,,,,,Y,Y,Y,N,,,249.46,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,24505,"Mikkeller, KEG Kiin Kiin Spiced Pilsner (30L Keg)",,,,,,Y,Y,Y,N,,,339.08,Keg(s),0.00,None,0.00,None,Y,0.00,Case(s),0.00,None,0.00,None,0,0,0,0,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,40,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,16004,"Edge, Addiction Pale Ale (24 x 330ml) 1+1",,,,,,Y,Y,Y,N,,,75.54,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,101,0,101,55.540001,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,16504,"Edge, KEG Addiction Pale Ale (30L keg)",,,,,,Y,Y,Y,N,,,258.07,Keg(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,0,0,0,199.505666666667,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,52,40,40,kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,22504,Golden Axe 50L Cider  - Inc $50.58 WET (50L Keg),,,,,,Y,Y,Y,N,,,225.00,Keg(s),0.00,None,0.00,None,Y,117.31,Keg(s),0.00,None,0.00,None,6,0,6,119.213170789997,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,52,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,22503,"Kaiju, KEG Double IPA (50L Keg)",,,,,,Y,Y,Y,N,,,455.00,Keg(s),0.00,None,0.00,None,Y,295.00,Keg(s),0.00,None,0.00,None,9,0,9,373.055401141827,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Keg(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,52,40,40,Kg,30,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,22003,"Kaiju, Double IPA (12 x 500ml)",,,,,,Y,Y,Y,N,,,108.50,Case(s),0.00,None,0.00,None,Y,90.50,Case(s),0.00,None,0.00,None,22,0,22,90.5,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10050,"Red Duck, Wood Gnaume (24 x 330ml)",,,,,,Y,Y,Y,N,,,96.80,Case(s),0.00,None,0.00,None,Y,76.80,Each,0.00,None,0.00,None,0,0,0,76.8,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10051,"Red Duck, Bobcat (12 x 500ml)",,,,,,Y,Y,Y,N,,,83.54,Case(s),0.00,None,0.00,None,Y,63.54,Each,0.00,None,0.00,None,0,0,0,63.5399983723958,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,16005,"Edge, Vic Secret (24 x 330ml)",,,,,,Y,Y,Y,N,,,91.70,Case(s),0.00,None,0.00,None,Y,0.00,Each,0.00,None,0.00,None,6,0,6,76.8316650390625,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10052,"Red Duck, Ra #3 (24 x 330ml)",,,,,,Y,Y,Y,N,,,132.60,Case(s),0.00,None,0.00,None,Y,112.60,Each,0.00,None,0.00,None,0,0,0,112.599998474121,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,10053,"Red Duck, Ra #4 (24 x 330ml)",,,,,,Y,Y,Y,N,,,132.60,Case(s),0.00,None,0.00,None,Y,112.60,Each,0.00,None,0.00,None,0,0,0,112.599998474121,0,0,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),Supplier = Red Duck,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,cm,25,35,25,kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
Stock Item,23003,"Dainton, Impale NZ Ale (24 x 330ml) 1+1",,,,,,Y,Y,Y,N,,,75.50,Case(s),0.00,None,0.00,None,Y,57.50,Case(s),0.00,None,0.00,None,1,0,1,57.5,0,3,0,Each,1,1,,,0,,,N,Standard,0,0.00,0,0,Case(s),None,None,None,None,None,None,None,None,None,None,,,,,N,N,N,12,,Cm,25,35,25,Kg,12,,,,,,,,,,,Sales,Stock on Hand,Cost of Goods Sold - Opening Stock,Y,,
